,Unnamed: 0,lyric,line,track_title,album,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,Without Stopwords,With Lemmatization,Without Stopwords and With Lemmatization,Lowercase and Expanded Contraction
1471,1471,Wishing the card was from you,40,Superman,Speak Now (Deluxe Package),2010-01-01,276266,47,0.5820000000000001,0.0187,0.8170000000000001,1.94e-06,0.101,-3.718,0.0337,0.547,131.983,wishing card,wish the card be from you,wish card,wishing the card was from you
1472,1472,Wishing the call was from you,41,Superman,Speak Now (Deluxe Package),2010-01-01,276266,47,0.5820000000000001,0.0187,0.8170000000000001,1.94e-06,0.101,-3.718,0.0337,0.547,131.983,wishing call,wish the call be from you,wish call,wishing the call was from you
1473,1473,because I loved you from the very first day,42,Superman,Speak Now (Deluxe Package),2010-01-01,276266,47,0.5820000000000001,0.0187,0.8170000000000001,1.94e-06,0.101,-3.718,0.0337,0.547,131.983,loved first day,because i love you from the very first day,love first day,because i loved you from the very first day
1474,1474,Forever and ever here,46,Superman,Speak Now (Deluxe Package),2010-01-01,276266,47,0.5820000000000001,0.0187,0.8170000000000001,1.94e-06,0.101,-3.718,0.0337,0.547,131.983,forever ever,forever and ever here,forever ever,forever and ever here
1475,1475,I swear I will be with you someday,48,Superman,Speak Now (Deluxe Package),2010-01-01,276266,47,0.5820000000000001,0.0187,0.8170000000000001,1.94e-06,0.101,-3.718,0.0337,0.547,131.983,swear someday,i swear i will be with you someday,swear someday,i swear i will be with you someday
1476,1476,"La, la, la, la, la, la",51,Superman,Speak Now (Deluxe Package),2010-01-01,276266,47,0.5820000000000001,0.0187,0.8170000000000001,1.94e-06,0.101,-3.718,0.0337,0.547,131.983,la la la la la la,la la la la la la,la la la la la la,la la la la la la
1477,1477,I am walking fast through the traffic lights,1,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,walking fast traffic lights,i be walk fast through the traffic light,walk fast traffic light,i am walking fast through the traffic lights
1478,1478,Busy streets and busy lives,2,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,busy streets busy lives,busy street and busy life,busy street busy life,busy streets and busy lives
1479,1479,And all we know is touch and go,3,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,know touch go,and all we know be touch and go,know touch go,and all we know is touch and go
1480,1480,We are alone with our changing minds,4,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,alone changing minds,we be alone with our change mind,alone change mind,we are alone with our changing minds
1481,1481,"We fall in love till it hurts or bleeds, or fades in time",5,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,fall love till hurts bleeds fades time,we fall in love till it hurt or bleeds or fade in time,fall love till hurt bleeds fade time,we fall in love till it hurts or bleeds or fades in time
1482,1482,And I never saw you coming,6,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,never saw coming,and i never saw you come,never saw come,and i never saw you coming
1483,1483,And I will never be the same,7,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,never,and i will never be the same,never,and i will never be the same
1484,1484,You come around and the armor falls,8,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,come around armor falls,you come around and the armor fall,come around armor fall,you come around and the armor falls
1485,1485,Pierce the room like a cannon ball,9,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,pierce room like cannon ball,pierce the room like a cannon ball,pierce room like cannon ball,pierce the room like a cannon ball
1486,1486,"Now all we know, is do not let go",10,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,know let go,now all we know be do not let go,know let go,now all we know is do not let go
1487,1487,We are alone just you and me,11,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,alone,we be alone just you and me,alone,we are alone just you and me
1488,1488,Up in your room and our slates are clean,12,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,room slates clean,up in your room and our slate be clean,room slate clean,up in your room and our slates are clean
1489,1489,"Just twin fire signs, four blue eyes",13,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,twin fire signs four blue eyes,just twin fire sign four blue eye,twin fire sign four blue eye,just twin fire signs four blue eyes
1490,1490,So you were never a saint,14,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,never saint,so you be never a saint,never saint,so you were never a saint
1491,1491,And I have loved in shades of wrong,15,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,loved shades wrong,and i have love in shade of wrong,love shade wrong,and i have loved in shades of wrong
1492,1492,We learn to live with the pain,16,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,learn live pain,we learn to live with the pain,learn live pain,we learn to live with the pain
1493,1493,Mosaic broken hearts,17,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,mosaic broken hearts,mosaic break heart,mosaic break heart,mosaic broken hearts
1494,1494,But this love is brave and wild,18,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,love brave wild,but this love be brave and wild,love brave wild,but this love is brave and wild
1495,1495,This is a state of grace,21,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,state grace,this be a state of grace,state grace,this is a state of grace
1496,1496,This is the worthwhile fight,22,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,worthwhile fight,this be the worthwhile fight,worthwhile fight,this is the worthwhile fight
1497,1497,Love is a ruthless game,23,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,love ruthless game,love be a ruthless game,love ruthless game,love is a ruthless game
1498,1498,Unless you play it good and right,24,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,unless play good right,unless you play it good and right,unless play good right,unless you play it good and right
1499,1499,These are the hands of fate,25,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,hands fate,these be the hand of fate,hand fate,these are the hands of fate
1500,1500,you are my Achilles heel,26,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,achilles heel,you be my achilles heel,achilles heel,you are my achilles heel
1501,1501,This is the golden age of something good,27,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,golden age something good,this be the golden age of something good,golden age something good,this is the golden age of something good
1502,1502,And right and real,28,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,right real,and right and real,right real,and right and real
1503,1503,This is a worthwhile fight,34,State Of Grace,Red (Deluxe Edition),2012-10-22,295720,62,0.588,0.000197,0.825,0.0013800000000000002,0.0884,-5.8820000000000014,0.0328,0.397,129.968,worthwhile fight,this be a worthwhile fight,worthwhile fight,this is a worthwhile fight
1504,1504,Loving him is like driving a new Maserati,1,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,loving like driving new maserati,love him be like drive a new maserati,love like drive new maserati,loving him is like driving a new maserati
1505,1505,Down a dead-end street,2,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,dead end street,down a dead end street,dead end street,down a dead end street
1506,1506,"Faster than the wind, passionate as sin",3,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,faster wind passionate sin,faster than the wind passionate a sin,faster wind passionate sin,faster than the wind passionate as sin
1507,1507,Ending so suddenly,4,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,ending suddenly,end so suddenly,end suddenly,ending so suddenly
1508,1508,Loving him is like trying to change your mind,5,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,loving like trying change mind,love him be like try to change your mind,love like try change mind,loving him is like trying to change your mind
1509,1509,Once you are already flying through the free fall,6,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,already flying free fall,once you be already fly through the free fall,already fly free fall,once you are already flying through the free fall
1510,1510,"Like the colors in autumn, so bright",7,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,like colors autumn bright,like the color in autumn so bright,like color autumn bright,like the colors in autumn so bright
1511,1511,Just before they lose it all,8,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,lose,just before they lose it all,lose,just before they lose it all
1512,1512,Losing him was blue like I would never known,9,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,losing blue like would never known,lose him be blue like i would never know,lose blue like would never know,losing him was blue like i would never known
1513,1513,"Missing him was dark grey, all alone",10,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,missing dark grey alone,miss him be dark grey all alone,miss dark grey alone,missing him was dark grey all alone
1514,1514,Forgetting him was like trying to know somebody you never met,11,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,forgetting like trying know somebody never met,forget him be like try to know somebody you never meet,forget like try know somebody never meet,forgetting him was like trying to know somebody you never met
1515,1515,But loving him was red,12,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,loving red,but love him be red,love red,but loving him was red
1516,1516,Touching him was like realizing all you ever wanted,13,Red,Red (Deluxe Edition),2012-10-22,223093,66,0.602,0.0773,0.8959999999999999,8.87e-05,0.0911,-4.267,0.0437,0.6409999999999999,124.978,touching like realizing ever wanted,touch him be like realize all you ever want,touch like realize ever want,touching him was like realizing all you ever wanted
